cluster,minLat,maxLat,minLng,maxLng
2030,28.077,28.077,31.0895,31.0895
2031,37.4251,37.4251,-121.527,-121.527
2032,-25.593,-25.593,31.6455,31.6455
2033,-24.746,-24.746,28.6962,28.6962
2034,-37.717,-37.717,178.132,178.132
2035,-17.4593,-17.4593,-66.4995,-66.4995
2036,19.9433,19.9433,-99.0036,-99.0036
2037,-20.174,-20.174,145.18,145.18
2038,32.547,32.547,65.1089,65.1089
2039,-4.68221,-4.68221,-78.2867,-78.2867
2040,38.9763,38.9763,-4.04265,-4.04265
2041,46.7732,46.7732,-1.53213,-1.53213
2042,-26.2155,-26.2155,147.956,147.956
2043,9.16597,9.19708,45.4942,45.8476
2044,44.4668,44.671,21.0546,21.1442
2045,-11.8464,-11.8464,-73.3575,-73.3575
2046,0.943119,1.13485,30.6551,31.0638
2047,-16.1122,-16.1122,17.2457,17.2457
2048,41.3644,41.3644,-78.1191,-78.1191
2049,53.2843,53.2843,36.9829,36.9829
2050,56.652,56.652,24.7977,24.7977
2051,43.4667,43.4667,21.7157,21.7157
2052,-18.6942,-18.6942,23.2312,23.2312
2053,-2.68196,-2.68196,113.972,113.972
2054,36.0678,36.0678,-87.2776,-87.2776
2055,-3.98697,-3.86702,121.835,122.305
2056,35.5882,35.5882,73.3855,73.3855
2057,26.4442,26.4442,115.483,115.483
2058,15.2182,15.2182,79.4844,79.4844
2059,-45.1567,-45.1567,169.918,169.918
2060,49.8757,49.8757,-97.7891,-97.7891
2061,34.5778,34.5778,-94.0948,-94.0948
2062,43.2839,43.3544,-6.22508,-6.21639
2063,21.9855,22.2804,93.8747,94.0105
2064,-6.35589,-6.35589,-37.7816,-37.7816
2065,7.93162,8.28,-0.981038,-0.809999
2066,46.0793,46.0793,23.1853,23.1853
2067,36.027,36.027,72.0792,72.0792
2068,6.01301,6.01301,-7.15018,-7.15018
2069,24.3112,24.3112,-100.417,-100.417
2070,48.5898,48.5898,24.7926,24.7926
2071,51.8657,51.8657,-103.836,-103.836
2072,30.1895,30.1895,74.7785,74.7785
2073,39.4866,39.4866,97.1282,97.1282
2074,20.6067,20.6067,41.1722,41.1722
2075,29.1384,29.1384,115.886,115.886
2076,18.7493,18.7493,36.6717,36.6717
2077,25.5767,25.5767,-100.55,-100.55
2078,16.7388,16.7388,47.918,47.918
2079,41.0582,41.0582,-91.0026,-91.0026
2080,-2.14107,-2.14107,114.972,114.972
2081,31.5774,31.5774,111.074,111.074
2082,22.1069,22.1069,105.951,105.951
2083,21.515,21.515,41.9223,41.9223
2084,12.9425,12.9425,-1.38925,-1.38925
2085,33.3634,33.3634,73.2579,73.2579
2086,51.4677,51.4677,13.9953,13.9953
2087,37.8435,37.8435,99.9857,99.9857
2088,39.5887,39.5887,125.713,125.713
2089,41.9211,42.3135,-93.4672,-93.3593
2090,13.6058,13.6058,14.0074,14.0074
2091,40.365,40.365,124.965,124.965
2092,9.855,9.855,29.115,29.115
2093,-38.07,-38.07,143.325,143.325
2094,16.245,16.245,-7.65,-7.65
2095,25.965,25.965,76.05,76.05
2096,11.385,11.385,14.625,14.625
2097,25.695,25.695,87.75,87.75
2098,50.9015,50.9015,-126.67,-126.67
2099,14.2919,14.4,-87.8662,-87.57
2100,44.01,44.01,-90.18,-90.18
2101,1.305,1.305,32.715,32.715
2102,-1.22352,-1.22352,132.811,132.811
2103,4.86,4.86,5.31,5.31
2104,-27.36,-27.36,151.02,151.02
2105,-30.555,-30.555,144.27,144.27
2106,45.09,45.09,43.425,43.425
2107,15.03,15.03,102.195,102.195
2108,9.0735,9.0735,-83.3055,-83.3055
2109,11.205,11.205,15.21,15.21
2110,45.1256,45.1256,11.1382,11.1382
2111,4.11351,4.11351,-72.9604,-72.9604
2112,32.5114,32.5114,-7.83745,-7.83745
2113,44.0151,44.3113,20.535,20.7292
2114,-29.8384,-29.8384,147.388,147.388
2115,9.88679,9.88679,78.4773,78.4773
2116,37.811,37.811,-5.86579,-5.86579
2117,48.2618,48.2618,-67.4496,-67.4496
2118,38.804,38.8497,-120.825,-120.733
2119,-24.6815,-24.6815,115.135,115.135
2120,-24.7747,-24.7747,147.631,147.631
2121,-18.7387,-18.7387,-43.449,-43.449
2122,-31.0553,-31.0553,28.407,28.407
2123,50.3468,50.3468,7.63154,7.63154
2124,-21.091,-21.091,-64.0418,-64.0418
2125,-14.5325,-14.5325,-71.7581,-71.7581
2126,-16.4659,-16.4659,-65.5997,-65.5997
2127,-8.41426,-8.41426,115.087,115.087
2128,-19.7897,-19.7897,146.658,146.658
2129,37.8022,37.8022,140.823,140.823
2130,34.5222,34.5222,36.397,36.397
2131,-23.783,-23.783,-48.1626,-48.1626
2132,-18.0384,-17.8146,22.6244,22.8815
2133,-18.939,-18.939,122.73,122.73
2134,4.85749,5.2466,101.026,101.212
2135,-18.1881,-18.1881,20.642,20.642
2136,-4.39091,-4.39091,137.834,137.834
2137,51.448,51.448,53.6734,53.6734
2138,36.8808,36.8808,41.5757,41.5757
2139,-28.2873,-28.2873,-52.9178,-52.9178
2140,3.606,3.72258,-73.2916,-72.6737
2141,7.67716,7.67716,-64.7721,-64.7721
2142,34.0959,34.0959,-90.8266,-90.8266
2143,-9.67979,-9.67979,-40.1191,-40.1191
2144,13.6588,13.6588,124.192,124.192
2145,45.6264,45.6264,-73.0141,-73.0141
2146,45.2971,45.2971,-105.666,-105.666
2147,43.5376,43.5376,-99.4732,-99.4732
2148,10.8365,10.8365,76.7588,76.7588
2149,32.7048,32.7048,2.8095,2.8095
2150,52.2558,52.2558,-96.8541,-96.8541
2151,27.8963,27.9757,114.239,114.478
2152,62.3574,62.3574,9.65431,9.65431
2153,-29.8414,-29.8414,152.081,152.081
2154,42.0348,42.0348,43.4402,43.4402
2155,27.9311,27.9311,69.7095,69.7095
2156,36.9861,36.9861,102.561,102.561
2157,5.96536,5.96536,-3.23691,-3.23691
2158,48.8518,48.8518,134.953,134.953
2159,48.3406,48.3406,-101.306,-101.306
2160,19.3801,19.3801,101.556,101.556
2161,12.5947,12.5947,8.6417,8.6417
2162,-8.65047,-8.65047,-38.1133,-38.1133
2163,38.0461,38.0461,44.7839,44.7839
2164,27.0633,27.0633,108.111,108.111
2165,7.84386,7.84386,-0.452256,-0.452256
2166,35.8055,35.8055,-79.3744,-79.3744
2167,25.0123,25.0123,69.0669,69.0669
2168,40.1862,40.1862,-74.0621,-74.0621
2169,14.316,14.9509,3.88146,4.55533
2170,1.66044,1.66044,33.6678,33.6678
2171,13.0931,13.0931,25.5621,25.5621
2172,29.5654,29.5654,1.70027,1.70027
2173,39.1045,39.1045,27.9719,27.9719
2174,18.2802,18.2802,-100.833,-100.833
2175,5.58466,5.58466,-0.945865,-0.945865
2176,2.18085,2.18085,40.1672,40.1672
2177,2.57031,2.57031,34.3836,34.3836
2178,4.64089,4.64089,-73.9399,-73.9399
2179,1.69854,1.94961,100.184,100.378
2180,-29.4584,-29.4584,149.372,149.372
2181,9.30406,9.30406,80.4521,80.4521
2182,-19.4637,-19.4637,-43.4893,-43.4893
2183,-6.28412,-6.28412,15.4558,15.4558
2184,-21.4513,-21.4513,34.0721,34.0721
2185,-2.58568,-2.46543,103.352,103.45
2186,-10.4897,-10.4897,-67.9865,-67.9865
2187,35.1163,35.1163,8.69862,8.69862
2188,-3.18435,-3.18435,116.093,116.093
2189,-1.83097,-1.83097,34.7926,34.7926
2190,-52.8256,-52.8256,-69.408,-69.408
2191,55.6236,55.6236,40.2645,40.2645
2192,-2.44123,-2.44123,36.2141,36.2141
2193,-23.6467,-23.6467,-59.2722,-59.2722
2194,20.5946,20.5946,51.0064,51.0064
2195,34.2696,34.2696,64.1872,64.1872
2196,-3.64908,-3.64908,-62.0228,-62.0228
2197,-2.41184,-2.41184,30.7909,30.7909
2198,37.0528,37.0528,70.0048,70.0048
2199,1.00099,1.00099,33.3224,33.3224
2200,68.0009,68.0009,157.95,157.95
2201,61.4228,61.4228,-132.089,-132.089
2202,30.3632,30.3632,-85.5123,-85.5123
2203,53.8526,53.8526,-122.811,-122.811
2204,33.4553,33.4553,106.943,106.943
2205,41.0185,41.0185,36.7667,36.7667
2206,42.3329,42.3329,117.702,117.702
2207,41.7,41.7,44.8967,44.8967
2208,8.79605,8.79605,-81.1113,-81.1113
2209,34.7959,34.7959,110.85,110.85
2210,19.4398,19.4398,82.3216,82.3216
2211,13.6223,13.6223,22.6608,22.6608
2212,40.5195,40.5195,122.594,122.594
2213,7.42738,7.42738,11.2812,11.2812
2214,9.69113,9.69113,30.2188,30.2188
2215,16.5919,16.5919,97.8535,97.8535
2216,14.462,14.462,-15.4943,-15.4943
2217,37.3916,37.3916,106.115,106.115
2218,9.30166,9.30166,12.1089,12.1089
2219,30.503,30.503,-89.346,-89.346
2220,13.4093,13.4093,-16.1515,-16.1515
2221,28.0445,28.0445,68.7756,68.7756
2222,63.1691,63.1691,-149.932,-149.932
2223,14.316,14.316,2.95649,2.95649
2224,42.3329,42.3329,47.5986,47.5986
2225,48.3513,48.3513,-84.5569,-84.5569
2226,-32.9367,-32.9367,26.5615,26.5615
2227,37.0752,37.0752,-3.62785,-3.62785
2228,7.98723,7.98723,124.469,124.469
2229,39.5093,39.5093,28.7097,28.7097
2230,-27.5025,-27.5025,-59.6252,-59.6252
2231,9.88586,9.88586,118.626,118.626
2232,-9.28298,-9.28298,-76.4573,-76.4573
2233,32.8398,32.8398,36.4502,36.4502
2234,0.058024,0.058024,36.5172,36.5172
2235,-24.8006,-24.8006,32.6773,32.6773
2236,-19.3725,-19.3725,144.818,144.818
2237,-4.60943,-4.60943,55.4243,55.4243
2238,-20.3766,-20.3766,25.0646,25.0646
2239,-20.3461,-20.3461,-69.094,-69.094
2240,-2.41871,-2.41871,104.265,104.265
2241,-24.971,-24.971,149.832,149.832
2242,37.8967,37.8967,-2.94021,-2.94021
2243,-16.5124,-16.5124,-70.9926,-70.9926
2244,40.2882,40.2882,-3.81041,-3.81041
2245,2.46174,2.46174,36.718,36.718
2246,6.06426,6.06426,31.2168,31.2168
2247,-20.2305,-20.2305,57.5238,57.5238
2248,22.7624,22.7624,52.3938,52.3938
2249,38.8278,38.8278,-88.6401,-88.6401
2250,68.1591,68.1591,133.329,133.329
2251,23.6387,23.6387,114.464,114.464
2252,3.66687,3.66687,-74.5465,-74.5465
2253,28.899,28.899,-98.8879,-98.8879
2254,61.2832,61.2832,10.478,10.478
2255,49.1358,49.1358,12.1089,12.1089
2256,37.0898,37.0898,-91.6341,-91.6341
2257,-44.3589,-44.1524,170.669,170.978
2258,21.9781,21.9781,82.5285,82.5285
2259,51.2434,51.2434,-109.647,-109.647
2260,1.66076,1.66076,35.2088,35.2088
2261,13.6883,13.6883,28.9896,28.9896
2262,32.8144,32.8144,70.6377,70.6377
2263,50.0043,50.0043,128.424,128.424
2264,38.2138,38.2138,-94.1535,-94.1535
2265,18.3122,18.3122,98.1556,98.1556
2266,28.7404,28.7404,69.1065,69.1065
2267,50.5323,50.5323,130.272,130.272
2268,38.0024,38.0024,-105.143,-105.143
2269,12.658,12.658,105.084,105.084
2270,13.0819,13.0819,101.694,101.694
2271,2.95415,2.95415,99.6771,99.6771
2272,7.73724,7.73724,28.8241,28.8241
2273,7.33928,7.33928,31.7933,31.7933
2274,30.6607,30.7598,-98.4317,-98.0111
2275,40.3008,40.3008,9.00455,9.00455
2276,27.4145,27.4145,44.8084,44.8084
2277,21.6819,21.6819,57.4276,57.4276
2278,53.4431,53.4431,7.53306,7.53306
2279,15.0103,15.0103,13.2017,13.2017
2280,22.9043,22.9043,-81.3958,-81.3958
2281,-18.9538,-18.9538,-41.9423,-41.9423
2282,37.5473,37.5597,-86.7899,-86.3816
2283,-12.4186,-12.4186,-71.5232,-71.5232
2284,-13.3888,-13.3888,-64.0135,-64.0135
2285,-17.2057,-17.2057,30.8531,30.8531
2286,-20.2044,-20.2044,28.9231,28.9231
2287,43.9958,43.9958,7.0993,7.0993
2288,-24.4459,-24.4459,31.5459,31.5459
2289,7.30951,7.30951,168.729,168.729
2290,-25.312,-25.2205,-57.5988,-57.5833
2291,31.4244,31.4244,-89.1282,-89.1282
2292,-26.2415,-26.2415,150.117,150.117
2293,-21.5153,-21.5153,25.6074,25.6074
2294,-38.3652,-38.3652,-70.2984,-70.2984
2295,31.8585,31.8585,-87.6188,-87.6188
2296,44.0617,44.0617,24.494,24.494
2297,-7.66435,-7.66435,38.9442,38.9442
2298,43.3979,43.3979,13.013,13.013
2299,35.6352,35.6352,68.0178,68.0178
2300,34.3756,34.3756,57.2544,57.2544
2301,16.5997,16.5997,-94.0274,-94.0274
2302,55.0332,55.0332,94.3696,94.3696
2303,-24.3541,-24.3541,-53.547,-53.547
2304,42.9445,42.9445,27.0426,27.0426
2305,42.708,42.708,-94.7944,-94.7944
2306,13.3883,13.3883,33.08,33.08
2307,-2.92934,-2.92934,-59.5597,-59.5597
2308,58.1993,58.1993,-134.446,-134.446
2309,-32.3467,-32.3467,-58.0256,-58.0256
2310,10.2137,10.3029,31.0015,31.0757
2311,62.7394,62.7394,156.129,156.129
2312,27.3852,27.3852,79.7586,79.7586
2313,16.3273,16.3273,6.40648,6.40648
2314,8.23894,8.23894,-80.9628,-80.9628
2315,42.6219,42.6219,27.4879,27.4879
2316,16.4039,16.4039,100.457,100.457
2317,6.94173,6.94173,32.9068,32.9068
2318,-7.98006,-7.98006,25.2115,25.2115
2319,12.6289,12.6289,-85.6393,-85.6393
2320,13.8455,13.8455,-87.5693,-87.5693
2321,26.9326,26.9326,-80.4061,-80.4061
2322,18.4473,18.4473,79.6967,79.6967
2323,10.2916,10.2916,78.2616,78.2616
2324,44.2452,44.2452,5.09507,5.09507
2325,31.5566,31.5566,-5.61886,-5.61886
2326,35.4299,35.4299,-117.212,-117.212
2327,43.999,43.999,0.863937,0.863937
2328,-19.1872,-19.1872,127.056,127.056
2329,-18.7946,-18.7946,35.3564,35.3564
2330,-16.4638,-16.4638,-63.7661,-63.7661
2331,-19.6675,-19.6675,45.9218,45.9218
2332,-11.5042,-11.5042,-65.8445,-65.8445
2333,-18.2,-18.2,135.716,135.716
2334,19.4811,19.4811,-103.43,-103.43
2335,-12.1145,-12.1145,13.879,13.879
2336,-4.31417,-4.31417,33.748,33.748
2337,-7.68508,-7.68508,-67.725,-67.725
2338,-9.12272,-9.12272,-68.9127,-68.9127
2339,-22.3617,-22.3617,-68.888,-68.888
2340,-18.1557,-18.1557,47.0106,47.0106
2341,48.4049,48.4049,65.5929,65.5929
2342,-6.97805,-6.97805,-67.7993,-67.7993
2343,-25.9441,-25.9441,150.513,150.513
2344,27.0326,27.0326,114.981,114.981
2345,34.1936,34.1936,-97.9863,-97.9863
2346,-5.45658,-5.06017,36.8657,36.8905
2347,-44.1033,-44.1033,-72.9212,-72.9212
2348,58.1901,58.1901,81.5277,81.5277
2349,7.38005,7.38005,-0.546442,-0.546442
2350,-25.5689,-25.5689,-50.751,-50.751
2351,33.0386,33.3604,54.0377,54.1614
2352,-25.0451,-25.0451,-58.273,-58.273
2353,10.0395,10.0395,-13.4378,-13.4378
2354,35.0925,35.0925,112.531,112.531
2355,-35.1086,-35.1086,-59.8071,-59.8071
2356,14.8417,14.8417,2.49701,2.49701
2357,-38.6637,-38.6637,177.922,177.922
2358,28.3812,28.3812,-101.772,-101.772
2359,28.3337,28.3337,-6.95501,-6.95501
2360,31.0422,31.0422,30.4819,30.4819
2361,22.4916,22.4916,-73.8324,-73.8324
2362,21.6586,21.6586,51.885,51.885
2363,-0.144295,-0.144295,73.1892,73.1892
2364,35.6658,35.6658,-91.0829,-91.0829
2365,-26.0369,-26.0369,-55.8482,-55.8482
2366,-2.03643,-2.03643,39.5133,39.5133
2367,12.8357,12.8357,121.229,121.229
2368,-12.351,-12.351,39.4638,39.4638
2369,-24.107,-24.107,-49.5633,-49.5633
2370,-4.76168,-4.76168,35.5048,35.5048
2371,-17.9555,-17.9555,-56.442,-56.442
2372,-41.858,-41.858,145.712,145.712
2373,55.1834,55.1834,-3.83733,-3.83733
2374,-21.5756,-21.5756,142.05,142.05
2375,-11.5936,-11.2471,16.007,16.0564
2376,-12.843,-12.843,-64.929,-64.929
2377,33.0545,33.0545,71.7788,71.7788
2378,-28.5633,-28.5633,-63.1227,-63.1227
2379,-1.64626,-1.64626,101.669,101.669
2380,-31.1431,-31.1431,-58.2235,-58.2235
2381,21.311,21.311,53.5676,53.5676
2382,32.0475,32.0475,-95.7347,-95.7347
2383,61.9672,61.9672,59.8029,59.8029
2384,-8.32104,-8.32104,13.978,13.978
2385,-4.71451,-4.71451,38.3442,38.3442
2386,24.7532,24.7532,112.952,112.952
2387,51.3145,51.3145,47.0353,47.0353
2388,58.2924,58.2924,-123.249,-123.249
2389,48.0641,48.0641,2.99188,2.99188
2390,-25.1971,-25.1971,145.663,145.663
2391,12.5198,12.5198,34.2429,34.2429
2392,36.1038,36.1038,72.7933,72.7933
2393,12.0017,12.0017,29.5664,29.5664
2394,22.8107,22.8107,80.8349,80.8349
2395,15.9806,15.9806,5.71366,5.71366
2396,25.6099,25.6099,85.1898,85.1898
2397,-27.595,-27.595,32.2882,32.2882
2398,27.1694,27.1694,90.5344,90.5344
2399,43.0044,43.0044,-91.7757,-91.7757
2400,29.9879,30.2853,-91.8005,-91.751
2401,26.3474,26.3474,96.8687,96.8687
2402,15.485,15.485,5.09507,5.09507
2403,17.0711,17.0711,-93.8047,-93.8047
2404,36.2072,36.2072,137.374,137.374
2405,41.0836,41.0836,128.813,128.813
2406,-33.2769,-33.2769,139.898,139.898
2407,45.5679,45.5679,-61.5887,-61.5887
2408,23.6723,23.7218,-105.236,-104.964
2409,33.0316,33.0316,-80.8949,-80.8949
2410,47.2563,47.2563,31.3479,31.3479
2411,41.5692,41.5692,2.10111,2.10111
2412,45.151,45.151,27.5622,27.5622
2413,-34.2934,-34.2934,140.219,140.219
2414,24.3954,24.3954,34.7625,34.7625
2415,23.273,23.273,-99.7926,-99.7926
2416,37.0601,37.2279,-4.48066,-4.28271
2417,2.80694,2.80694,-76.4842,-76.4842
2418,-5.34759,-5.34759,14.7203,14.7203
2419,-33.7708,-33.7708,-59.8071,-59.8071
2420,-21.5215,-21.5215,133.489,133.489
2421,38.4787,38.4787,34.2182,34.2182
2422,54.7053,54.7053,9.58328,9.58328
2423,-29.4094,-29.4094,-55.5512,-55.5512
2424,15.5805,15.5805,-85.3672,-85.3672
2425,35.0839,35.0839,-119.043,-119.043
2426,-20.7778,-20.7778,34.5151,34.5151
2427,7.59046,7.59046,124.062,124.062
2428,-5.25083,-5.25083,-77.573,-77.573
2429,1.6911,1.6911,-76.2863,-76.2863
2430,-30.9395,-30.9395,-70.2489,-70.2489
2431,-27.2717,-27.2717,30.5561,30.5561
2432,-18.6428,-18.6428,29.022,29.022
2433,-11.0042,-11.0042,-75.1481,-75.1481
2434,-31.6956,-31.6956,150.76,150.76
2435,45.5453,45.5453,-116.123,-116.123
2436,-20.5698,-20.5698,17.0462,17.0462
2437,2.18701,2.18701,-76.1131,-76.1131
2438,-21.975,-21.975,148.682,148.682
2439,-45.9533,-45.9533,-67.9388,-67.9388
2440,-27.4231,-27.4231,-62.6279,-62.6279
2441,51.2542,51.2542,70.0468,70.0468
2442,37.5744,37.5744,-91.1819,-91.1819
2443,45.5748,45.5748,-74.4058,-74.4058
2444,23.8607,23.8607,112.952,112.952
2445,-2.87879,-2.87879,37.8802,37.8802
2446,-27.1217,-27.1217,-69.952,-69.952
2447,-31.8884,-31.8884,-57.4317,-57.4317
2448,3.81464,3.81464,-59.0153,-59.0153
2449,-8.09623,-7.9972,-38.2308,-38.1566
2450,16.8247,16.8247,-96.4275,-96.4275
2451,13.7015,13.7015,1.11137,1.11137
2452,10.079,10.079,7.19827,7.19827
2453,34.2375,34.2375,-111.62,-111.62
2454,38.4883,38.4883,-84.2042,-84.2042
2455,7.83511,7.83511,-67.5271,-67.5271
2456,22.6775,22.6775,98.9472,98.9472
2457,47.8978,47.8978,136.879,136.879
2458,21.4878,21.4878,-99.5452,-99.5452
2459,52.9946,52.9946,9.92006,9.92006
2460,8.40278,8.40278,-12.2501,-12.2501
2461,8.16896,8.16896,9.44993,9.44993
2462,44.0041,44.0041,15.5739,15.5739
2463,31.1039,31.1039,-91.2314,-91.2314
2464,23.9167,23.9167,-98.308,-98.308
2465,29.6123,29.6123,113.645,113.645
2466,40.1622,40.1622,25.8425,25.8425
2467,-23.4884,-23.4884,149.919,149.919
2468,3.12814,3.12814,-74.2573,-74.2573
2469,53.1025,53.1025,-6.85603,-6.85603
2470,-36.0305,-36.0305,144.772,144.772
2471,-13.9097,-13.9097,34.1563,34.1563
2472,24.3598,24.3598,55.9677,55.9677
2473,49.2312,49.2312,-1.18977,-1.18977
2474,-20.2392,-20.2392,47.5302,47.5302
2475,-21.1105,-21.1105,55.5594,55.5594
2476,52.3751,52.468,-3.97342,-3.80021
2477,48.5107,48.5107,1.60624,1.60624
2478,35.8663,35.8663,14.4729,14.4729
2479,-24.4842,-24.4842,-63.2465,-63.2465
2480,37.4097,37.4097,-84.2042,-84.2042
2481,-43.2597,-42.7638,171.297,171.545
2482,-19.7321,-19.7321,123.146,123.146
2483,41.9359,41.9359,-86.0243,-86.0243
2484,-14.4053,-14.4053,-64.0135,-64.0135
2485,47.3808,47.3808,81.4783,81.4783
2486,-17.0152,-17.0152,145.218,145.218
2487,-39.4563,-39.3449,176.475,176.614
2488,45.9459,45.9459,24.9888,24.9888
2489,-25.8323,-25.8323,28.6261,28.6261
2490,-16.6692,-16.6692,47.8271,47.8271
2491,-24.206,-24.206,-48.6231,-48.6231
2492,-33.7487,-33.7238,-56.442,-55.9224
2493,38.2921,38.2921,-88.1137,-88.1137
2494,-52.9076,-52.9076,-70.276,-70.276
2495,52.8826,52.8826,84.5959,84.5959
2496,33.9069,33.9069,3.21457,3.21457
2497,1.8322,1.8322,38.0287,38.0287
2498,-35.2102,-35.2102,-58.1988,-58.1988
2499,46.3871,46.3871,-112.61,-112.61
2500,23.8122,23.8122,108.795,108.795
2501,-42.4539,-42.4539,147.147,147.147
2502,44.1504,44.1504,45.7239,45.7239
2503,23.2262,23.2262,92.1303,92.1303
2504,37.7166,37.7166,-77.9936,-77.9936
2505,10.6552,10.6552,46.6394,46.6394
2506,34.0254,34.0254,-84.4022,-84.4022
2507,34.9981,34.9981,52.4046,52.4046
2508,48.1913,48.1913,-3.61464,-3.61464
2509,5.59584,5.59584,-2.64964,-2.64964
2510,24.0089,24.0089,115.575,115.575
2511,-39.1965,-39.1965,177.335,177.335
2512,6.78596,6.78596,-1.70939,-1.70939
2513,10.7634,10.7634,27.3642,27.3642
2514,33.3259,33.3752,74.7233,75.1439
2515,35.6504,35.6504,137.895,137.895
2516,19.5656,19.5656,74.5501,74.5501
2517,6.60889,6.60889,4.37751,4.37751
2518,11.9888,11.9888,104.477,104.477
2519,47.6723,47.6723,91.4251,91.4251
2520,33.4346,33.4346,104.935,104.935
2521,12.5238,12.5238,75.6883,75.6883
2522,22.972,22.972,6.40648,6.40648
2523,43.9405,43.9405,-78.9215,-78.9215
2524,2.75369,2.75369,-68.2941,-68.2941
2525,13.487,13.487,31.9418,31.9418
2526,40.2696,40.2696,-76.7193,-76.7193
2527,38.8297,38.8297,-96.91,-96.91
2528,25.7354,25.7354,82.4309,82.4309
2529,26.0513,26.0513,94.7655,94.7655
2530,35.0642,35.0642,-78.9091,-78.9091
2531,41.1607,41.1607,-73.6264,-73.6264
2532,-32.0875,-32.0875,-55.3038,-55.3038
2533,37.6901,37.6901,24.2218,24.2218
2534,17.9,17.9,83.3588,83.3588
2535,33.6279,33.6279,-82.0268,-82.0268
2536,11.2344,11.2344,-72.451,-72.451
2537,18.3109,18.3982,54.5326,54.5326
2538,27.8839,27.8839,-98.6544,-98.6544
2539,38.5458,38.5458,-1.63516,-1.63516
2540,45.5062,45.5062,12.0233,12.0233
2541,-0.008989,-0.008989,99.9864,99.9864
2542,19.9066,19.9066,36.6183,36.6183
2543,-25.3427,-25.3427,-57.0853,-57.0853
2544,-1.48156,-1.23336,-77.9688,-77.7214
2545,-1.57238,-1.57238,102.708,102.708
2546,35.7787,35.7787,-120.058,-120.058
2547,-4.95813,-4.95813,105.704,105.704
2548,-17.6038,-17.6038,35.9997,35.9997
2549,26.6741,26.6741,41.2948,41.2948
2550,-16.2961,-16.2961,144.97,144.97
2551,35.1357,35.3098,24.8775,24.9517
2552,-19.0405,-19.0405,30.8036,30.8036
2553,-21.9649,-21.9649,-69.2454,-69.2454
2554,31.9907,31.9907,67.0775,67.0775
2555,40.2782,40.2782,-94.448,-94.448
2556,30.1346,30.1346,61.5845,61.5845
2557,-6.29384,-6.29384,-75.1489,-75.1489
2558,-22.6654,-22.6654,-57.8276,-57.8276
2559,-27.0231,-27.0231,29.2695,29.2695
2560,46.366,46.366,-72.5748,-72.5748
2561,21.5427,21.5427,87.4662,87.4662
2562,38.3936,38.3936,-90.9839,-90.9839
2563,30.3126,30.3126,-96.279,-96.279
2564,-15.3746,-15.3746,37.9792,37.9792
2565,43.7947,43.7947,12.5429,12.5429
2566,18.5395,18.5395,45.2538,45.2538
2567,37.4198,37.4198,69.3539,69.3539
2568,24.5554,24.5554,111.319,111.319
2569,45.6237,45.6237,26.6531,26.6531
2570,24.5547,24.5547,12.6913,12.6913
2571,20.1758,20.1758,-103.182,-103.182
2572,44.0893,44.0893,19.2978,19.2978
2573,0.698152,0.698152,-73.8614,-73.8614
2574,46.5497,46.5497,7.12404,7.12404
2575,47.2624,47.2624,20.1639,20.1639
2576,51.7983,51.7983,22.4403,22.4403
2577,40.7062,40.7062,41.0474,41.0474
2578,47.2037,47.2037,111.071,111.071
2579,36.1403,36.1403,73.3624,73.3624
2580,29.0047,29.0047,114.981,114.981
2581,58.9111,58.9111,102.485,102.485
2582,17.3974,17.3974,96.4728,96.4728
2583,-8.49416,-8.49416,-36.3503,-36.3503
2584,11.4575,11.4575,76.0842,76.0842
2585,15.6427,15.6427,-12.4481,-12.4481
2586,28.6327,28.6327,-9.33038,-9.33038
2587,26.622,26.622,-78.4266,-78.4266
2588,36.8552,36.8552,7.82923,7.82923
2589,7.22255,7.22255,17.1452,17.1452
2590,12.7565,12.7565,9.42519,9.42519
2591,14.5905,14.5905,105.479,105.479
2592,25.3928,25.3928,74.3521,74.3521
2593,24.1511,24.1511,77.3956,77.3956
2594,19.8969,19.8969,57.2296,57.2296
2595,7.69921,7.69921,6.90135,6.90135
2596,3.34308,3.34308,39.9339,39.9339
2597,14.086,14.086,25.36,25.36
2598,15.5202,15.5202,-15.5163,-15.5163
2599,9.77189,9.77189,-72.2284,-72.2284
2600,16.0814,16.0814,-96.5636,-96.5636
2601,-1.5563,-1.5563,-76.8306,-76.8306
2602,35.8903,35.8903,54.7553,54.7553
2603,8.06093,8.06093,1.7547,1.7547
2604,7.92221,7.92221,7.51994,7.51994
2605,47.2165,47.2165,12.8645,12.8645
2606,2.83151,2.83151,23.2321,23.2321
2607,2.39222,2.39222,33.3521,33.3521
2608,28.4836,28.4836,-107.661,-107.661
2609,-12.9063,-12.9063,-39.27,-39.27
2610,36.8055,36.8055,32.5109,32.5109
2611,-8.58141,-8.58141,14.3491,14.3491
2612,-9.82611,-9.82611,-75.0739,-75.0739
2613,6.78628,6.78628,-76.6822,-76.6822
2614,-13.6739,-13.6739,33.5996,33.5996
2615,-13.8712,-13.8712,31.15,31.15
2616,-12.5865,-12.5865,38.8699,38.8699
2617,-7.55143,-7.55143,36.8162,36.8162
2618,-1.11981,-1.11981,18.1596,18.1596
2619,2.14484,2.14484,32.8573,32.8573
2620,-26.6255,-26.6255,28.0818,28.0818
2621,7.15701,7.15701,48.5447,48.5447
2622,1.93421,1.93421,31.5459,31.5459
